id,single_alphabet,di-graph,Dwell_time,Interval_time,Latency_time,Flight_time,Uptoup_time
5e390df46a144,2,24,79,87,231,166,152
5e390df46a144,4,4meta1,65,29932,30053,29997,29988
5e390df46a144,meta1,meta10,56,331,441,387,385
5e390df46a144,0,09,54,117,250,171,196
5e390df46a144,9,97,79,102,229,181,150
5e390df46a144,7,79,48,118,213,166,165
5e390df46a144,9,92,47,527,638,574,591
5e390df46a144,2,23,64,162,261,226,197
5e390df46a144,3,36,35,428,503,463,468
5e390df46a144,6,65,40,110,188,150,148
5e390df46a144,5,52,38,180,287,218,249
5e390df46a144,2,24,69,113,234,182,165
5e390df46a144,4,4meta1,52,-259416,-259304,-259364,-259356
5e390e2b5a066,meta1,meta10,60,2905,3091,2965,3031
5e390e2b5a066,0,06,126,1708,1940,1834,1814
5e390e2b5a066,6,62,106,509,724,615,618
5e390e2b5a066,2,25,109,859,1089,968,980
5e390e2b5a066,5,53,121,252,506,373,385
5e390e2b5a066,3,36,133,2076,2317,2209,2184
5e390e2b5a066,6,64,108,695,909,803,801
5e390e2b5a066,4,44,106,292,503,398,397
5e390e2b5a066,4,47,105,831,1040,936,935
5e390e2b5a066,7,7meta1,104,49864,50036,49968,49932
5e390e2b5a066,meta1,meta10,68,1877,2073,1945,2005
5e390e2b5a066,0,06,128,1145,1377,1273,1249
5e390e2b5a066,6,62,104,1761,1987,1865,1883
5e390e2b5a066,2,25,122,727,977,849,855
5e390e2b5a066,5,53,128,241,475,369,347
5e390e2b5a066,3,31,106,193,372,299,266
5e390e2b5a066,1,16,73,358,542,431,469
5e390e2b5a066,6,64,111,226,424,337,313
5e390e2b5a066,4,44,87,88,269,175,182
5e390e2b5a066,4,47,94,695,880,789,786
5e390e2b5a066,7,7meta1,91,49073,49205,49164,49114
5e390e2b5a066,meta1,meta10,41,632,715,673,674
5e390e2b5a066,0,06,42,776,860,818,818
5e390e2b5a066,6,62,42,522,622,564,580
5e390e2b5a066,2,25,58,661,793,719,735
5e390e2b5a066,5,53,74,275,406,349,332
5e390e2b5a066,3,31,57,293,408,350,351
5e390e2b5a066,1,16,58,493,607,551,549
5e390e2b5a066,6,64,56,326,440,382,384
5e390e2b5a066,4,44,58,121,238,179,180
5e390e2b5a066,4,47,59,479,597,538,538
5e390e2b5a066,7,7meta1,59,45925,46091,45984,46032
5e390e2b5a066,meta1,meta10,107,778,977,885,870
5e390e2b5a066,0,06,92,1291,1457,1383,1365
5e390e2b5a066,6,62,74,643,774,717,700
5e390e2b5a066,2,23,57,811,972,868,915
5e390e2b5a066,3,31,104,245,455,349,351
5e390e2b5a066,1,1bksp,106,1294,1471,1400,1365
5e390e2b5a066,bksp,bkspbksp,71,107,272,178,201
5e390e2b5a066,bksp,bkspbksp,94,88,295,182,201
5e390e2b5a066,bksp,bksp5,113,761,979,874,866
5e390e2b5a066,5,53,105,576,768,681,663
5e390e2b5a066,3,31,87,432,630,519,543
5e390e2b5a066,1,16,111,738,939,849,828
5e390e2b5a066,6,64,90,510,709,600,619
5e390e2b5a066,4,44,109,191,423,300,314
5e390e2b5a066,4,47,123,459,642,582,519
5e390e2b5a066,7,7meta1,60,47301,47443,47361,47383
5e390e2b5a066,meta1,meta10,82,1045,1249,1127,1167
5e390e2b5a066,0,06,122,328,558,450,436
5e390e2b5a066,6,62,108,473,654,581,546
5e390e2b5a066,2,25,73,478,677,551,604
5e390e2b5a066,5,53,126,1055,1288,1181,1162
5e390e2b5a066,3,36,107,1180,1393,1287,1286
5e390e2b5a066,6,64,106,526,757,632,651
5e390e2b5a066,4,44,125,174,424,299,299
5e390e2b5a066,4,47,125,493,728,618,603
5e390e2b5a066,7,7meta1,110,45292,45476,45402,45366
5e390e2b5a066,meta1,meta10,74,926,1091,1000,1017
5e390e2b5a066,0,06,91,859,1076,950,985
5e390e2b5a066,6,62,126,524,759,650,633
5e390e2b5a066,2,25,109,541,776,650,667
5e390e2b5a066,5,53,126,306,541,432,415
5e390e2b5a066,3,36,109,1027,1243,1136,1134
5e390e2b5a066,6,64,107,661,857,768,750
5e390e2b5a066,4,44,89,106,270,195,181
5e390e2b5a066,4,47,75,429,595,504,520
5e390e2b5a066,7,7meta1,91,67152,67317,67243,67226
5e390e2b5a066,meta1,meta10,74,776,974,850,900
5e390e2b5a066,0,05,124,2061,2291,2185,2167
5e390e2b5a066,5,53,106,326,541,432,435
5e390e2b5a066,3,31,109,208,406,317,297
5e390e2b5a066,1,16,89,594,791,683,702
5e390e2b5a066,6,64,108,224,457,332,349
5e390e2b5a066,4,44,125,110,306,235,181
5e390e2b5a066,4,47,71,430,607,501,536
5e390e2b5a066,7,7meta1,106,42692,42875,42798,42769
5e390e2b5a066,meta1,meta10,77,1009,1226,1086,1149
5e390e2b5a066,0,06,140,1045,1310,1185,1170
5e390e2b5a066,6,62,125,508,722,633,597
5e390e2b5a066,2,25,89,579,807,668,718
5e390e2b5a066,5,53,139,443,722,582,583
5e390e2b5a066,3,31,140,377,631,517,491
5e390e2b5a066,1,16,114,767,1023,881,909
5e390e2b5a066,6,64,142,449,782,591,640
5e390e2b5a066,4,44,191,320,637,511,446
5e390e2b5a066,4,4meta1,126,48493,48708,48619,48582
5e390e2b5a066,meta1,meta10,89,878,1108,967,1019
5e390e2b5a066,0,06,141,523,788,664,647
5e390e2b5a066,6,62,124,763,975,887,851
5e390e2b5a066,2,25,88,644,823,732,735
5e390e2b5a066,5,53,91,609,774,700,683
5e390e2b5a066,3,36,74,1292,1492,1366,1418
5e390e2b5a066,6,64,126,575,807,701,681
5e390e2b5a066,4,44,106,226,471,332,365
5e390e2b5a066,4,47,139,511,777,650,638
5e390e2b5a066,7,7meta1,127,41007,41210,41134,41083
5e390e2b5a066,meta1,meta10,76,577,793,653,717
5e390e2b5a066,0,06,140,692,955,832,815
5e390e2b5a066,6,62,123,528,774,651,651
5e390e2b5a066,2,25,123,626,876,749,753
5e390e2b5a066,5,51,127,908,1124,1035,997
5e390e2b5a066,1,16,89,1938,2138,2027,2049
5e390e2b5a066,6,64,111,213,461,324,350
5e390e2b5a066,4,44,137,95,338,232,201
5e390e2b5a066,4,4meta1,106,-305934,-305772,-305828,-305878
5e390f0800cfd,meta1,meta10,56,848,958,904,902
5e390f0800cfd,0,06,54,361,470,415,416
5e390f0800cfd,6,62,55,412,520,467,465
5e390f0800cfd,2,29,53,1592,1704,1645,1651
5e390f0800cfd,9,95,59,378,493,437,434
5e390f0800cfd,5,51,56,293,422,349,366
5e390f0800cfd,1,15,73,363,507,436,434
5e390f0800cfd,5,54,71,144,285,215,214
5e390f0800cfd,4,46,70,216,339,286,269
5e390f0800cfd,6,61,53,245,368,298,315
5e390f0800cfd,1,1meta1,70,26780,26891,26850,26821
5e390f0800cfd,meta1,meta10,41,462,573,503,532
5e390f0800cfd,0,06,70,644,789,714,719
5e390f0800cfd,6,62,75,279,421,354,346
5e390f0800cfd,2,29,67,797,920,864,853
5e390f0800cfd,9,95,56,329,440,385,384
5e390f0800cfd,5,51,55,260,389,315,334
5e390f0800cfd,1,15,74,225,371,299,297
5e390f0800cfd,5,54,72,179,322,251,250
5e390f0800cfd,4,46,71,246,387,317,316
5e390f0800cfd,6,61,70,262,406,332,336
5e390f0800cfd,1,1meta1,74,28803,28959,28877,28885
5e390f0800cfd,meta1,meta10,82,761,882,843,800
5e390f0800cfd,0,06,39,411,506,450,467
5e390f0800cfd,6,62,56,408,536,464,480
5e390f0800cfd,2,29,72,696,826,768,754
5e390f0800cfd,9,95,58,360,490,418,432
5e390f0800cfd,5,51,72,245,406,317,334
5e390f0800cfd,1,15,89,243,403,332,314
5e390f0800cfd,5,54,71,137,288,208,217
5e390f0800cfd,4,46,80,163,297,243,217
5e390f0800cfd,6,61,54,245,370,299,316
5e390f0800cfd,1,1meta1,71,25259,25378,25330,25307
5e390f0800cfd,meta1,meta10,48,461,549,509,501
5e390f0800cfd,0,06,40,605,737,645,697
5e390f0800cfd,6,62,92,326,474,418,382
5e390f0800cfd,2,29,56,2697,2806,2753,2750
5e390f0800cfd,9,95,53,463,585,516,532
5e390f0800cfd,5,51,69,212,372,281,303
5e390f0800cfd,1,15,91,227,373,318,282
5e390f0800cfd,5,54,55,127,270,182,215
5e390f0800cfd,4,46,88,161,321,249,233
5e390f0800cfd,6,61,72,214,355,286,283
5e390f0800cfd,1,1meta1,69,25043,25186,25112,25117
5e390f0800cfd,meta1,meta10,74,630,762,704,688
5e390f0800cfd,0,06,58,310,441,368,383
5e390f0800cfd,6,62,73,327,456,400,383
5e390f0800cfd,2,29,56,545,672,601,616
5e390f0800cfd,9,95,71,328,472,399,401
5e390f0800cfd,5,51,73,246,389,319,316
5e390f0800cfd,1,15,70,211,352,281,282
5e390f0800cfd,5,56,71,431,537,502,466
5e390f0800cfd,6,6bksp,35,1163,1256,1198,1221
5e390f0800cfd,bksp,bkspbksp,58,85,204,143,146
5e390f0800cfd,bksp,bksp4,61,685,858,746,797
5e390f0800cfd,4,46,112,507,701,619,589
5e390f0800cfd,6,61,82,279,431,361,349
5e390f0800cfd,1,1bksp,70,30285,30413,30355,30343
5e390f0800cfd,bksp,bkspmeta1,58,306,449,364,391
5e390f0800cfd,meta1,meta10,85,660,788,745,703
5e390f0800cfd,0,05,43,327,409,370,366
5e390f0800cfd,5,56,39,1328,1455,1367,1416
5e390f0800cfd,6,62,88,312,471,400,383
5e390f0800cfd,2,29,71,1042,1186,1113,1115
5e390f0800cfd,9,95,73,263,425,336,352
5e390f0800cfd,5,51,89,293,473,382,384
5e390f0800cfd,1,15,91,609,791,700,700
5e390f0800cfd,5,54,91,146,322,237,231
5e390f0800cfd,4,46,85,165,318,250,233
5e390f0800cfd,6,61,68,294,438,362,370
5e390f0800cfd,1,1meta1,76,28665,28800,28741,28724
5e390f0800cfd,meta1,meta10,59,492,605,551,546
5e390f0800cfd,0,06,54,407,519,461,465
5e390f0800cfd,6,62,58,329,442,387,384
5e390f0800cfd,2,29,55,912,1020,967,965
5e390f0800cfd,9,95,53,511,638,564,585
5e390f0800cfd,5,51,74,259,441,333,367
5e390f0800cfd,1,15,108,227,421,335,313
5e390f0800cfd,5,54,86,178,290,264,204
5e390f0800cfd,4,46,26,328,407,354,381
5e390f0800cfd,6,61,53,328,455,381,402
5e390f0800cfd,1,1meta1,74,27616,27747,27690,27673
5e390f0800cfd,meta1,meta10,57,468,600,525,543
5e390f0800cfd,0,06,75,379,525,454,450
5e390f0800cfd,6,62,71,381,505,452,434
5e390f0800cfd,2,29,53,615,737,668,684
5e390f0800cfd,9,95,69,431,567,500,498
5e390f0800cfd,5,51,67,332,484,399,417
5e390f0800cfd,1,15,85,297,454,382,369
5e390f0800cfd,5,54,72,146,287,218,215
5e390f0800cfd,4,46,69,170,303,239,234
5e390f0800cfd,6,61,64,310,465,374,401
5e390f0800cfd,1,1meta1,91,26412,26558,26503,26467
5e390f0800cfd,meta1,meta10,55,545,656,600,601
5e390f0800cfd,0,06,56,462,556,518,500
5e390f0800cfd,6,62,38,544,671,582,633
5e390f0800cfd,2,29,89,897,1024,986,935
5e390f0800cfd,9,95,38,307,435,345,397
5e390f0800cfd,5,51,90,228,408,318,318
5e390f0800cfd,1,15,90,278,424,368,334
5e390f0800cfd,5,54,56,151,302,207,246
5e390f0800cfd,4,46,95,230,397,325,302
5e390f0800cfd,6,61,72,246,391,318,319
5e390f0800cfd,1,1meta1,73,28279,28423,28352,28350
5e390f0800cfd,meta1,meta10,71,479,605,550,534
5e390f0800cfd,0,06,55,395,538,450,483
5e390f0800cfd,6,62,88,293,456,381,368
5e390f0800cfd,2,29,75,877,1008,952,933
5e390f0800cfd,9,95,56,281,421,337,365
5e390f0800cfd,5,51,84,231,401,315,317
5e390f0800cfd,1,15,86,260,421,346,335
5e390f0800cfd,5,54,75,144,290,219,215
5e390f0800cfd,4,46,71,310,454,381,383
5e390f0800cfd,6,61,73,273,439,346,366
5e390f0800cfd,1,1meta1,93,-125170,-124976,-125077,-125069
5e390fb4ec193,meta1,meta10,75,760,954,835,879
5e390fb4ec193,0,08,119,163,353,282,234
5e390fb4ec193,8,89,71,111,287,182,216
5e390fb4ec193,9,98,105,127,338,232,233
5e390fb4ec193,8,81,106,417,588,523,482
5e390fb4ec193,1,11,65,169,299,234,234
5e390fb4ec193,1,12,65,409,566,474,501
5e390fb4ec193,2,22,92,126,275,218,183
5e390fb4ec193,2,23,57,250,390,307,333
5e390fb4ec193,3,35,83,315,469,398,386
5e390fb4ec193,5,5meta1,71,40431,40573,40502,40502
5e390fb4ec193,meta1,meta10,71,392,589,463,518
5e390fb4ec193,0,08,126,210,439,336,313
5e390fb4ec193,8,89,103,116,353,219,250
5e390fb4ec193,9,98,134,166,370,300,236
5e390fb4ec193,8,81,70,393,576,463,506
5e390fb4ec193,1,11,113,154,359,267,246
5e390fb4ec193,1,12,92,320,524,412,432
5e390fb4ec193,2,22,112,195,379,307,267
5e390fb4ec193,2,23,72,275,434,347,362
5e390fb4ec193,3,35,87,380,540,467,453
5e390fb4ec193,5,5meta1,73,45166,45308,45239,45235
5e390fb4ec193,meta1,meta10,69,530,692,599,623
5e390fb4ec193,0,08,93,225,404,318,311
5e390fb4ec193,8,89,86,146,337,232,251
5e390fb4ec193,9,98,105,326,520,431,415
5e390fb4ec193,8,81,89,482,679,571,590
5e390fb4ec193,1,11,108,208,401,316,293
5e390fb4ec193,1,12,85,434,604,519,519
5e390fb4ec193,2,22,85,145,316,230,231
5e390fb4ec193,2,23,86,583,740,669,654
5e390fb4ec193,3,35,71,343,500,414,429
5e390fb4ec193,5,5meta1,86,39985,40158,40071,40072
5e390fb4ec193,meta1,meta10,87,361,553,448,466
5e390fb4ec193,0,08,105,205,403,310,298
5e390fb4ec193,8,89,93,102,324,195,231
5e390fb4ec193,9,98,129,205,416,334,287
5e390fb4ec193,8,81,82,579,735,661,653
5e390fb4ec193,1,11,74,176,324,250,250
5e390fb4ec193,1,12,74,362,522,436,448
5e390fb4ec193,2,22,86,129,285,215,199
5e390fb4ec193,2,23,70,272,453,342,383
5e390fb4ec193,3,35,111,382,550,493,439
5e390fb4ec193,5,5meta1,57,37316,37434,37373,37377
5e390fb4ec193,meta1,meta10,61,532,699,593,638
5e390fb4ec193,0,08,106,212,422,318,316
5e390fb4ec193,8,89,104,128,319,232,215
5e390fb4ec193,9,98,87,280,441,367,354
5e390fb4ec193,8,81,74,509,690,583,616
5e390fb4ec193,1,11,107,210,388,317,281
5e390fb4ec193,1,12,71,380,560,451,489
5e390fb4ec193,2,22,109,141,319,250,210
5e390fb4ec193,2,23,69,331,488,400,419
5e390fb4ec193,3,35,88,316,503,404,415
5e390fb4ec193,5,5meta1,99,38148,38337,38247,38238
5e390fb4ec193,meta1,meta10,90,428,622,518,532
5e390fb4ec193,0,08,104,246,404,350,300
5e390fb4ec193,8,89,54,109,255,163,201
5e390fb4ec193,9,98,92,158,340,250,248
5e390fb4ec193,8,81,90,447,624,537,534
5e390fb4ec193,1,11,87,126,290,213,203
5e390fb4ec193,1,12,77,342,493,419,416
5e390fb4ec193,2,22,74,86,259,160,185
5e390fb4ec193,2,23,99,228,378,327,279
5e390fb4ec193,3,35,51,347,501,398,450
5e390fb4ec193,5,5meta1,103,33933,34123,34036,34020
5e390fb4ec193,meta1,meta10,87,329,520,416,433
5e390fb4ec193,0,08,104,228,422,332,318
5e390fb4ec193,8,89,90,121,305,211,215
5e390fb4ec193,9,98,94,150,343,244,249
5e390fb4ec193,8,81,99,538,737,637,638
5e390fb4ec193,1,11,100,157,333,257,233
5e390fb4ec193,1,12,76,463,624,539,548
5e390fb4ec193,2,22,85,127,301,212,216
5e390fb4ec193,2,23,89,279,458,368,369
5e390fb4ec193,3,35,90,429,590,519,500
5e390fb4ec193,5,5meta1,71,35512,35672,35583,35601
5e390fb4ec193,meta1,meta10,89,446,639,535,550
5e390fb4ec193,0,08,104,228,419,332,315
5e390fb4ec193,8,89,87,146,321,233,234
5e390fb4ec193,9,98,88,411,591,499,503
5e390fb4ec193,8,81,92,409,592,501,500
5e390fb4ec193,1,11,91,142,303,233,212
5e390fb4ec193,1,12,70,433,593,503,523
5e390fb4ec193,2,22,90,141,316,231,226
5e390fb4ec193,2,23,85,386,569,471,484
5e390fb4ec193,3,35,98,432,599,530,501
5e390fb4ec193,5,5meta1,69,37065,37190,37134,37121
5e390fb4ec193,meta1,meta10,56,393,539,449,483
5e390fb4ec193,0,08,90,278,441,368,351
5e390fb4ec193,8,89,73,108,307,181,234
5e390fb4ec193,9,98,126,192,422,318,296
5e390fb4ec193,8,81,104,478,675,582,571
5e390fb4ec193,1,11,93,156,325,249,232
5e390fb4ec193,1,12,76,407,575,483,499
5e390fb4ec193,2,22,92,108,291,200,199
5e390fb4ec193,2,23,91,196,374,287,283
5e390fb4ec193,3,35,87,307,475,394,388
5e390fb4ec193,5,5meta1,81,38614,38811,38695,38730
5e390fb4ec193,meta1,meta10,116,446,651,562,535
5e390fb4ec193,0,08,89,257,439,346,350
5e390fb4ec193,8,89,93,162,329,255,236
5e390fb4ec193,9,98,74,311,475,385,401
5e390fb4ec193,8,81,90,424,605,514,515
5e390fb4ec193,1,11,91,177,323,268,232
5e390fb4ec193,1,12,55,564,722,619,667
5e390fb4ec193,2,22,103,110,320,213,217
5e390fb4ec193,2,23,107,243,439,350,332
5e390fb4ec193,3,35,89,343,474,432,385
5e390fb4ec193,5,5meta1,42,-314011,-313900,-313969,-313942
5e3910082bc81,meta1,meta10,69,562,703,631,634
5e3910082bc81,0,08,72,248,387,320,315
5e3910082bc81,8,81,67,163,319,230,252
5e3910082bc81,1,19,89,163,320,252,231
5e3910082bc81,9,90,68,148,285,216,217
5e3910082bc81,0,02,69,432,602,501,533
5e3910082bc81,2,27,101,281,455,382,354
5e3910082bc81,7,77,73,70,222,143,149
5e3910082bc81,7,73,79,990,1130,1069,1051
5e3910082bc81,3,36,61,5258,5378,5319,5317
5e3910082bc81,6,63,59,561,675,620,616
5e3910082bc81,3,3meta1,55,53615,53758,53670,53703
5e3910082bc81,meta1,meta10,88,411,587,499,499
5e3910082bc81,0,08,88,412,575,500,487
5e3910082bc81,8,81,75,204,370,279,295
5e3910082bc81,1,19,91,148,327,239,236
5e3910082bc81,9,90,88,143,318,231,230
5e3910082bc81,0,02,87,366,522,453,435
5e3910082bc81,2,27,69,479,605,548,536
5e3910082bc81,7,77,57,98,205,155,148
5e3910082bc81,7,76,50,445,568,495,518
5e3910082bc81,6,63,73,335,487,408,414
5e3910082bc81,3,3meta1,79,40316,40466,40395,40387
5e3910082bc81,meta1,meta10,71,496,657,567,586
5e3910082bc81,0,08,90,196,371,286,281
5e3910082bc81,8,89,85,374,534,459,449
5e3910082bc81,9,90,75,224,393,299,318
5e3910082bc81,0,02,94,162,359,256,265
5e3910082bc81,2,27,103,397,556,500,453
5e3910082bc81,7,77,56,88,206,144,150
5e3910082bc81,7,76,62,217,340,279,278
5e3910082bc81,6,63,61,339,499,400,438
5e3910082bc81,3,3meta1,99,46598,46752,46697,46653
5e3910082bc81,meta1,meta10,55,294,422,349,367
5e3910082bc81,0,08,73,296,438,369,365
5e3910082bc81,8,81,69,180,336,249,267
5e3910082bc81,1,19,87,113,268,200,181
5e3910082bc81,9,90,68,111,271,179,203
5e3910082bc81,0,02,92,180,357,272,265
5e3910082bc81,2,27,85,516,670,601,585
5e3910082bc81,7,77,69,72,218,141,149
5e3910082bc81,7,76,77,162,293,239,216
5e3910082bc81,6,63,54,296,406,350,352
5e3910082bc81,3,3meta1,56,40366,40471,40422,40415
5e3910082bc81,meta1,meta10,49,467,602,516,553
5e3910082bc81,0,08,86,196,337,282,251
5e3910082bc81,8,89,55,349,470,404,415
5e3910082bc81,9,92,66,370,536,436,470
5e3910082bc81,2,20,100,255,446,355,346
5e3910082bc81,0,0bksp,91,902,1072,993,981
5e3910082bc81,bksp,bkspbksp,79,87,215,166,136
5e3910082bc81,bksp,bksp9,49,549,683,598,634
5e3910082bc81,9,90,85,180,336,265,251
5e3910082bc81,0,02,71,248,388,319,317
5e3910082bc81,2,27,69,463,622,532,553
5e3910082bc81,7,77,90,52,237,142,147
5e3910082bc81,7,76,95,195,361,290,266
5e3910082bc81,6,63,71,278,422,349,351
5e3910082bc81,3,3meta1,73,46397,46526,46470,46453
5e3910082bc81,meta1,meta10,56,594,737,650,681
5e3910082bc81,0,08,87,182,337,269,250
5e3910082bc81,8,81,68,164,353,232,285
5e3910082bc81,1,19,121,147,334,268,213
5e3910082bc81,9,90,66,633,819,699,753
5e3910082bc81,0,02,120,699,902,819,782
5e3910082bc81,2,27,83,599,751,682,668
5e3910082bc81,7,77,69,87,218,156,149
5e3910082bc81,7,76,62,234,362,296,300
5e3910082bc81,6,63,66,482,617,548,551
5e3910082bc81,3,3meta1,69,29702,29854,29771,29785
5e3910082bc81,meta1,meta10,83,414,566,497,483
5e3910082bc81,0,08,69,332,469,401,400
5e3910082bc81,8,81,68,133,267,201,199
5e3910082bc81,1,19,66,533,684,599,618
5e3910082bc81,9,90,85,128,284,213,199
5e3910082bc81,0,02,71,261,458,332,387
5e3910082bc81,2,27,126,329,523,455,397
5e3910082bc81,7,77,68,56,183,124,115
5e3910082bc81,7,76,59,185,296,244,237
5e3910082bc81,6,63,52,300,413,352,361
5e3910082bc81,3,3meta1,61,-155512,-155343,-155451,-155404
5e391073413f5,meta1,meta10,108,444,660,552,552
5e391073413f5,0,08,108,676,854,784,746
5e391073413f5,8,86,70,681,838,751,768
5e391073413f5,6,65,87,429,587,516,500
5e391073413f5,5,53,71,743,905,814,834
5e391073413f5,3,35,91,477,660,568,569
5e391073413f5,5,59,92,479,655,571,563
5e391073413f5,9,99,84,309,467,393,383
5e391073413f5,9,95,74,612,778,686,704
5e391073413f5,5,53,92,359,523,451,431
5e391073413f5,3,3meta1,72,67016,67177,67088,67105
5e391073413f5,meta1,meta10,89,1542,1753,1631,1664
5e391073413f5,0,08,122,742,941,864,819
5e391073413f5,8,86,77,559,707,636,630
5e391073413f5,6,65,71,429,574,500,503
5e391073413f5,5,53,74,645,789,719,715
5e391073413f5,3,35,70,511,670,581,600
5e391073413f5,5,59,89,444,622,533,533
5e391073413f5,9,99,89,277,438,366,349
5e391073413f5,9,95,72,561,722,633,650
5e391073413f5,5,53,89,361,540,450,451
5e391073413f5,3,3meta1,90,48379,48544,48469,48454
5e391073413f5,meta1,meta10,75,382,540,457,465
5e391073413f5,0,08,83,356,517,439,434
5e391073413f5,8,86,78,751,910,829,832
5e391073413f5,6,65,81,277,431,358,350
5e391073413f5,5,53,73,580,746,653,673
5e391073413f5,3,35,93,457,641,550,548
5e391073413f5,5,59,91,483,654,574,563
5e391073413f5,9,99,80,210,381,290,301
5e391073413f5,9,95,91,559,740,650,649
5e391073413f5,5,53,90,245,423,335,333
5e391073413f5,3,3meta1,88,47397,47574,47485,47486
5e391073413f5,meta1,meta18,89,930,1107,1019,1018
5e391073413f5,8,86,88,593,752,681,664
5e391073413f5,6,65,71,229,357,300,286
5e391073413f5,5,53,57,392,523,449,466
5e391073413f5,3,35,74,344,490,418,416
5e391073413f5,5,59,72,428,592,500,520
5e391073413f5,9,99,92,208,373,300,281
5e391073413f5,9,93,73,1276,1438,1349,1365
5e391073413f5,3,3meta1,89,46997,47149,47086,47060
5e391073413f5,meta1,meta10,63,1190,1322,1253,1259
5e391073413f5,0,08,69,662,819,731,750
5e391073413f5,8,86,88,495,658,583,570
5e391073413f5,6,65,75,242,406,317,331
5e391073413f5,5,53,89,444,606,533,517
5e391073413f5,3,35,73,426,590,499,517
5e391073413f5,5,59,91,395,559,486,468
5e391073413f5,9,99,73,191,372,264,299
5e391073413f5,9,95,108,760,943,868,835
5e391073413f5,5,53,75,342,457,417,382
5e391073413f5,3,38,40,42514,42623,42554,42583
5e391073413f5,8,86,69,521,670,590,601
5e391073413f5,6,65,80,261,432,341,352
5e391073413f5,5,53,91,459,625,550,534
5e391073413f5,3,35,75,356,505,431,430
5e391073413f5,5,59,74,395,561,469,487
5e391073413f5,9,99,92,125,246,217,154
5e391073413f5,9,95,29,453,555,482,526
5e391073413f5,5,53,73,245,378,318,305
5e391073413f5,3,3meta1,60,40879,41014,40939,40954
5e391073413f5,meta1,meta10,75,326,473,401,398
5e391073413f5,0,08,72,178,320,250,248
5e391073413f5,8,86,70,463,622,533,552
5e391073413f5,6,65,89,180,339,269,250
5e391073413f5,5,53,70,329,470,399,400
5e391073413f5,3,35,71,261,404,332,333
5e391073413f5,5,59,72,311,492,383,420
5e391073413f5,9,99,109,75,274,184,165
5e391073413f5,9,95,90,393,573,483,483
5e391073413f5,5,53,90,210,371,300,281
5e391073413f5,3,3p,71,55188,55361,55259,55290
5e391073413f5,p,pmeta1,102,1161,1351,1263,1249
5e391073413f5,meta1,meta10,88,311,471,399,383
5e391073413f5,0,08,72,347,490,419,418
5e391073413f5,8,86,71,643,787,714,716
5e391073413f5,6,65,73,276,425,349,352
5e391073413f5,5,53,76,409,556,485,480
5e391073413f5,3,35,71,329,473,400,402
5e391073413f5,5,59,73,343,488,416,415
5e391073413f5,9,99,72,77,221,149,149
5e391073413f5,9,95,72,478,644,550,572
5e391073413f5,5,53,94,206,390,300,296
5e391073413f5,3,3meta1,90,38480,38627,38570,38537
5e391073413f5,meta1,meta10,57,260,407,317,350
5e391073413f5,0,08,90,244,362,334,272
5e391073413f5,8,85,28,639,724,667,696
5e391073413f5,5,56,57,792,924,849,867
5e391073413f5,6,65,75,158,304,233,229
5e391073413f5,5,53,71,464,608,535,537
5e391073413f5,3,35,73,200,355,273,282
5e391073413f5,5,59,82,360,549,442,467
5e391073413f5,9,99,107,160,338,267,231
5e391073413f5,9,95,71,429,575,500,504
5e391073413f5,5,53,75,258,404,333,329
5e391073413f5,3,3bksp,71,2696,2840,2767,2769
5e391073413f5,bksp,bkspbksp,73,71,221,144,148
5e391073413f5,bksp,bkspbksp,77,71,211,148,134
5e391073413f5,bksp,bkspbksp,63,77,195,140,132
5e391073413f5,bksp,bkspbksp,55,74,189,129,134
5e391073413f5,bksp,bkspbksp,60,53,195,113,135
5e391073413f5,bksp,bkspbksp,82,69,213,151,131
5e391073413f5,bksp,bkspbksp,62,70,194,132,132
5e391073413f5,bksp,bksp6,62,1494,1650,1556,1588
5e391073413f5,6,65,94,193,359,287,265
5e391073413f5,5,53,72,379,543,451,471
5e391073413f5,3,35,92,389,589,481,497
5e391073413f5,5,59,108,360,544,468,436
5e391073413f5,9,99,76,88,238,164,162
5e391073413f5,9,95,74,612,758,686,684
5e391073413f5,5,53,72,292,424,364,352
5e391073413f5,3,3meta1,60,42660,42796,42720,42736
5e391073413f5,meta1,meta10,76,242,407,318,331
5e391073413f5,0,08,89,197,323,286,234
5e391073413f5,8,86,37,895,989,932,952
5e391073413f5,6,65,57,211,336,268,279
5e391073413f5,5,53,68,414,557,482,489
5e391073413f5,3,35,75,291,424,366,349
5e391073413f5,5,59,58,393,539,451,481
5e391073413f5,9,99,88,76,236,164,148
5e391073413f5,9,95,72,496,641,568,569
5e391073413f5,5,53,73,245,387,318,314
5e391073413f5,3,3s,69,-464384,-464244,-464315,-464313
5e3911c5d4a5e,meta1,meta10,59,277,420,336,361
5e3911c5d4a5e,0,08,84,167,334,251,250
5e3911c5d4a5e,8,81,83,152,349,235,266
5e3911c5d4a5e,1,19,114,70,265,184,151
5e3911c5d4a5e,9,90,81,122,284,203,203
5e3911c5d4a5e,0,02,81,310,463,391,382
5e3911c5d4a5e,2,27,72,397,539,469,467
5e3911c5d4a5e,7,77,70,56,201,126,131
5e3911c5d4a5e,7,76,75,148,275,223,200
5e3911c5d4a5e,6,63,52,398,507,450,455
5e3911c5d4a5e,3,3meta1,57,31748,31856,31805,31799
